; Vels for Baltic example — EastTrib
; Synthetic hydraulic data (NOT REAL)
; CELL VELS IN M/S
10,Number of flows in table,,,,,,,,,,,,,,,,,,
,0.5,1.0,2.0,3.0,5.0,8.0,12.0,25.0,60.0,300.0
1,0.135581,0.218829,0.302078,0.350776,0.412128,0.468576,0.517274,0.605426,0.710572,0.903870
2,0.122476,0.197678,0.272881,0.316871,0.372293,0.423285,0.467276,0.546907,0.641890,0.816505
3,0.193700,0.312636,0.431571,0.501144,0.588795,0.669442,0.739015,0.864955,1.015175,1.291334
4,0.129042,0.208276,0.287510,0.333859,0.392252,0.445978,0.492327,0.576227,0.676303,0.860278
5,0.139565,0.225260,0.310955,0.361083,0.424238,0.482345,0.532474,0.623216,0.731452,0.930430
6,0.140508,0.226782,0.313056,0.363524,0.427105,0.485605,0.536072,0.627428,0.736395,0.936718
7,0.166421,0.268606,0.370791,0.430566,0.505873,0.575162,0.634937,0.743140,0.872204,1.109471
8,0.107213,0.173044,0.238875,0.277383,0.325898,0.370536,0.409045,0.478753,0.561899,0.714754
9,0.166316,0.268438,0.370559,0.430296,0.505556,0.574802,0.634539,0.742674,0.871657,1.108775
10,0.158981,0.256599,0.354216,0.411319,0.483260,0.549452,0.606554,0.709921,0.833215,1.059876
11,0.144370,0.233015,0.321661,0.373515,0.438844,0.498952,0.550806,0.644672,0.756635,0.962463
12,0.107369,0.173295,0.239221,0.277786,0.326371,0.371074,0.409639,0.479448,0.562715,0.715791
13,0.130689,0.210934,0.291179,0.338119,0.397257,0.451669,0.498610,0.583581,0.684933,0.871257
14,0.143256,0.231219,0.319181,0.370635,0.435460,0.495105,0.546559,0.639702,0.750801,0.955043
15,0.142032,0.229243,0.316453,0.367468,0.431739,0.490874,0.541889,0.634235,0.744385,0.946881
16,0.105802,0.170767,0.235731,0.273733,0.321610,0.365660,0.403662,0.472453,0.554505,0.705348
17,0.182678,0.294846,0.407014,0.472628,0.555292,0.631350,0.696964,0.815738,0.957410,1.217856
18,0.126768,0.204606,0.282444,0.327977,0.385341,0.438120,0.483653,0.566075,0.664387,0.845121
19,0.148747,0.240081,0.331415,0.384842,0.452151,0.514082,0.567509,0.664222,0.779579,0.991649
20,0.178339,0.287843,0.397347,0.461402,0.542103,0.616354,0.680410,0.796362,0.934669,1.188929
21,0.117746,0.190044,0.262342,0.304634,0.357915,0.406938,0.449230,0.525786,0.617101,0.784972
22,0.134739,0.217471,0.300203,0.348598,0.409569,0.465667,0.514062,0.601667,0.706160,0.898258
23,0.161227,0.260223,0.359219,0.417128,0.490085,0.557212,0.615121,0.719947,0.844983,1.074845
24,0.151938,0.245231,0.338524,0.393096,0.461850,0.525109,0.579682,0.678469,0.796301,1.012920
25,0.160810,0.259550,0.358291,0.416050,0.488818,0.555772,0.613531,0.718086,0.842799,1.072067
26,0.153166,0.247212,0.341259,0.396273,0.465582,0.529352,0.584366,0.683951,0.802735,1.021104
27,0.151149,0.243958,0.336766,0.391055,0.459452,0.522383,0.576672,0.674946,0.792167,1.007661
28,0.194693,0.314239,0.433784,0.503714,0.591815,0.672875,0.742805,0.869391,1.020381,1.297957
29,0.118846,0.191820,0.264794,0.307481,0.361260,0.410742,0.453429,0.530700,0.622869,0.792308
30,0.173408,0.279883,0.386359,0.448643,0.527111,0.599309,0.661594,0.774340,0.908822,1.156050
31,0.163673,0.264172,0.364671,0.423458,0.497522,0.565668,0.624455,0.730873,0.857806,1.091156
32,0.106994,0.172691,0.238388,0.276818,0.325234,0.369781,0.408211,0.477777,0.560754,0.713297
33,0.154030,0.248607,0.343184,0.398508,0.468208,0.532338,0.587662,0.687809,0.807263,1.026864
34,0.134035,0.216335,0.298636,0.346778,0.407431,0.463236,0.511379,0.598526,0.702474,0.893569
35,0.187872,0.303228,0.418585,0.486064,0.571078,0.649298,0.716777,0.838928,0.984627,1.252477
36,0.162801,0.262763,0.362726,0.421201,0.494870,0.562652,0.621126,0.726976,0.853232,1.085338
37,0.137629,0.222136,0.306643,0.356077,0.418355,0.475657,0.525091,0.614575,0.721310,0.917529
38,0.158600,0.255983,0.353366,0.410332,0.482100,0.548133,0.605098,0.708217,0.831215,1.057332
39,0.166562,0.268834,0.371106,0.430932,0.506303,0.575651,0.635476,0.743771,0.872945,1.110413
40,0.174424,0.281523,0.388622,0.451271,0.530200,0.602821,0.665470,0.778876,0.914147,1.162823
41,0.115890,0.187049,0.258207,0.299832,0.352274,0.400525,0.442150,0.517499,0.607375,0.772600
