; Depths for Baltic example — CentralDelta
; Synthetic hydraulic data (NOT REAL)
; CELL DEPTHS IN METERS
10,Number of flows in table,,,,,,,,,,,,,,,,,,
,0.8,1.5,3.0,4.5,7.0,10.0,16.0,30.0,70.0,350.0
1,0.561411,0.793546,1.049515,1.199246,1.362408,1.494123,1.667687,1.899823,2.212716,2.807056
2,0.573390,0.810479,1.071909,1.224836,1.391479,1.526004,1.703272,1.940360,2.259930,2.866952
3,0.409671,0.579064,0.765849,0.875110,0.994172,1.090286,1.216940,1.386333,1.614656,2.048356
4,0.399375,0.564510,0.746600,0.853116,0.969185,1.062883,1.186353,1.351489,1.574074,1.996873
5,0.446474,0.631084,0.834648,0.953725,1.083483,1.188231,1.326262,1.510873,1.759708,2.232368
6,0.542729,0.767140,1.014590,1.159339,1.317072,1.444403,1.612192,1.836603,2.139084,2.713646
7,0.498117,0.704082,0.931192,1.064043,1.208810,1.325674,1.479672,1.685636,1.963253,2.490587
8,0.438125,0.619284,0.819042,0.935892,1.063224,1.166014,1.301464,1.482622,1.726804,2.190627
9,0.567452,0.802085,1.060808,1.212151,1.377069,1.510200,1.685633,1.920266,2.236527,2.837262
10,0.377658,0.533814,0.706003,0.806727,0.916485,1.005088,1.121844,1.278001,1.488482,1.888292
11,0.478042,0.675706,0.893663,1.021160,1.160092,1.272247,1.420038,1.617701,1.884131,2.390212
12,0.435857,0.616078,0.814801,0.931047,1.057720,1.159977,1.294726,1.474947,1.717865,2.179287
13,0.374448,0.529277,0.700002,0.799870,0.908695,0.996546,1.112309,1.267138,1.475831,1.872242
14,0.521679,0.737385,0.975238,1.114373,1.265987,1.388380,1.549661,1.765368,2.056117,2.608394
15,0.397408,0.561731,0.742924,0.848915,0.964413,1.057651,1.180513,1.344835,1.566324,1.987042
16,0.369992,0.522979,0.691672,0.790351,0.897881,0.984687,1.099073,1.252059,1.458268,1.849962
17,0.425392,0.601285,0.795237,0.908692,1.032323,1.132125,1.263639,1.439532,1.676617,2.126960
18,0.403932,0.570952,0.755119,0.862850,0.980244,1.075012,1.199891,1.366910,1.592035,2.019659
19,0.429386,0.606931,0.802704,0.917223,1.042015,1.142755,1.275503,1.453047,1.692359,2.146930
20,0.467840,0.661285,0.874591,0.999367,1.135335,1.245096,1.389733,1.583178,1.843921,2.339202
21,0.487507,0.689084,0.911356,1.041378,1.183061,1.297436,1.448153,1.649730,1.921434,2.437535
22,0.607031,0.858029,1.134797,1.296696,1.473116,1.615534,1.803202,2.054201,2.392520,3.035155
23,0.503678,0.711942,0.941587,1.075921,1.222304,1.340474,1.496190,1.704453,1.985170,2.518391
24,0.514465,0.727188,0.961752,1.098963,1.248481,1.369181,1.528232,1.740955,2.027684,2.572324
25,0.421207,0.595370,0.787414,0.899752,1.022166,1.120987,1.251207,1.425369,1.660122,2.106034
26,0.602927,0.852228,1.127125,1.287929,1.463157,1.604611,1.791011,2.040312,2.376344,3.014635
27,0.567016,0.801468,1.059992,1.211218,1.376009,1.509038,1.684336,1.918788,2.234805,2.835078
28,0.552745,0.781297,1.033315,1.180735,1.341378,1.471060,1.641946,1.870498,2.178561,2.763727
29,0.640176,0.904879,1.196759,1.367497,1.553550,1.703744,1.901659,2.166362,2.523154,3.200878
30,0.439142,0.620721,0.820942,0.938063,1.065690,1.168719,1.304483,1.486062,1.730811,2.195710
31,0.450363,0.636582,0.841919,0.962034,1.092922,1.198583,1.337817,1.524035,1.775038,2.251817
32,0.625346,0.883917,1.169036,1.335820,1.517563,1.664277,1.857608,2.116179,2.464706,3.126731
33,0.356605,0.504056,0.666646,0.761755,0.865394,0.949058,1.059306,1.206757,1.405505,1.783026
34,0.420861,0.594880,0.786766,0.899013,1.021327,1.120066,1.250178,1.424198,1.658758,2.104304
35,0.432741,0.611672,0.808975,0.924389,1.050156,1.151683,1.285468,1.464400,1.705581,2.163703
36,0.506579,0.716042,0.947010,1.082118,1.229344,1.348194,1.504807,1.714269,1.996603,2.532894
37,0.579575,0.819220,1.083470,1.238046,1.406486,1.542462,1.721642,1.961288,2.284305,2.897873
38,0.480502,0.679182,0.898260,1.026413,1.166060,1.278792,1.427343,1.626023,1.893823,2.402508
39,0.411521,0.581678,0.769306,0.879061,0.998660,1.095208,1.222433,1.392591,1.621945,2.057603
40,0.597565,0.844650,1.117102,1.276476,1.450146,1.590342,1.775084,2.022169,2.355212,2.987827
41,0.594272,0.839994,1.110945,1.269441,1.442153,1.581577,1.765300,2.011023,2.342231,2.971359
42,0.505897,0.715078,0.945736,1.080662,1.227690,1.346380,1.502782,1.711963,1.993917,2.529487
43,0.509277,0.719855,0.952053,1.087881,1.235891,1.355374,1.512821,1.723399,2.007237,2.546384
44,0.579242,0.818750,1.082849,1.237336,1.405680,1.541578,1.720655,1.960164,2.282995,2.896212
45,0.633989,0.896134,1.185194,1.354282,1.538537,1.687280,1.883283,2.145428,2.498772,3.169946
46,0.568465,0.803517,1.062702,1.214315,1.379527,1.512896,1.688642,1.923694,2.240519,2.842327
47,0.490012,0.692624,0.916039,1.046728,1.189139,1.304102,1.455593,1.658206,1.931306,2.450058
48,0.559678,0.791097,1.046275,1.195545,1.358203,1.489511,1.662540,1.893959,2.205886,2.798392
49,0.410440,0.580151,0.767286,0.876753,0.996039,1.092333,1.219224,1.388935,1.617688,2.052202
50,0.519185,0.733861,0.970577,1.109047,1.259936,1.381744,1.542255,1.756930,2.046290,2.595927
51,0.551991,0.780231,1.031904,1.179123,1.339547,1.469052,1.639704,1.867944,2.175587,2.759954
52,0.353870,0.500190,0.661533,0.755912,0.858756,0.941779,1.051181,1.197501,1.394725,1.769350
53,0.395505,0.559040,0.739365,0.844849,0.959793,1.052584,1.174858,1.338393,1.558821,1.977523
54,0.551374,0.779359,1.030751,1.177806,1.338051,1.467410,1.637872,1.865857,2.173157,2.756871
