; Depths for Baltic example — EastDelta
; Synthetic hydraulic data (NOT REAL)
; CELL DEPTHS IN METERS
10,Number of flows in table,,,,,,,,,,,,,,,,,,
,0.6,1.2,2.0,3.0,5.0,7.0,12.0,22.0,55.0,250.0
1,0.382098,0.557720,0.687147,0.789880,0.919307,1.004558,1.141123,1.294699,1.526859,1.910491
2,0.384608,0.561384,0.691661,0.795069,0.925346,1.011158,1.148620,1.303204,1.536889,1.923042
3,0.402285,0.587186,0.723451,0.831611,0.967876,1.057632,1.201411,1.363101,1.607526,2.011427
4,0.447802,0.653623,0.805306,0.925703,1.077386,1.177297,1.337345,1.517329,1.789410,2.239010
5,0.350531,0.511643,0.630378,0.724622,0.843357,0.921565,1.046847,1.187735,1.400715,1.752653
6,0.357848,0.522324,0.643537,0.739749,0.860962,0.940803,1.068700,1.212529,1.429955,1.789240
7,0.416504,0.607939,0.749020,0.861003,1.002084,1.095012,1.243874,1.411278,1.664342,2.082518
8,0.436888,0.637693,0.785679,0.903142,1.051128,1.148604,1.304751,1.480349,1.745798,2.184441
9,0.484916,0.707796,0.872050,1.002426,1.166681,1.274873,1.448185,1.643087,1.937717,2.424581
10,0.340197,0.496560,0.611794,0.703260,0.818494,0.894397,1.015986,1.152721,1.359421,1.700984
11,0.366022,0.534256,0.658237,0.756647,0.880629,0.962294,1.093114,1.240228,1.462620,1.830112
12,0.494674,0.722039,0.889599,1.022598,1.190158,1.300527,1.477327,1.676151,1.976710,2.473371
13,0.289622,0.422739,0.520842,0.598710,0.696813,0.761432,0.864945,0.981352,1.157323,1.448108
14,0.339788,0.495963,0.611058,0.702415,0.817510,0.893322,1.014765,1.151335,1.357787,1.698939
15,0.344326,0.502587,0.619220,0.711796,0.828429,0.905253,1.028318,1.166712,1.375922,1.721630
16,0.442866,0.646418,0.796429,0.915499,1.065510,1.164320,1.322603,1.500603,1.769685,2.214329
17,0.301773,0.440475,0.542694,0.623830,0.726049,0.793379,0.901235,1.022525,1.205880,1.508865
18,0.338055,0.493433,0.607942,0.698832,0.813341,0.888766,1.009589,1.145463,1.350862,1.690274
19,0.361557,0.527737,0.650207,0.747416,0.869885,0.950554,1.079777,1.225097,1.444775,1.807784
20,0.434549,0.634279,0.781473,0.898307,1.045501,1.142456,1.297767,1.472424,1.736453,2.172747
21,0.369954,0.539994,0.665307,0.764774,0.890088,0.972630,1.104854,1.253549,1.478329,1.849768
22,0.436042,0.636458,0.784158,0.901393,1.049093,1.146380,1.302225,1.477483,1.742418,2.180211
23,0.448438,0.654551,0.806450,0.927018,1.078916,1.178969,1.339245,1.519484,1.791951,2.242190
24,0.394979,0.576522,0.710312,0.816507,0.950298,1.038423,1.179592,1.338345,1.578331,1.974896
25,0.444882,0.649361,0.800055,0.919667,1.070361,1.169620,1.328625,1.507435,1.777741,2.224410
26,0.367319,0.536147,0.660568,0.759327,0.883748,0.965702,1.096984,1.244620,1.467799,1.836593
27,0.483957,0.706396,0.870326,1.000444,1.164373,1.272351,1.445321,1.639837,1.933885,2.419786
28,0.306440,0.447287,0.551087,0.633477,0.737277,0.805648,0.915172,1.038338,1.224528,1.532198
29,0.510852,0.745652,0.918691,1.056040,1.229080,1.343058,1.525641,1.730966,2.041355,2.554258
30,0.432674,0.631542,0.778101,0.894431,1.040990,1.137525,1.292166,1.466070,1.728959,2.163371
31,0.508386,0.742052,0.914256,1.050943,1.223147,1.336575,1.518276,1.722610,2.031501,2.541928
32,0.431726,0.630158,0.776396,0.892471,1.038708,1.135033,1.289335,1.462857,1.725170,2.158630
33,0.437161,0.638092,0.786170,0.903707,1.051786,1.149323,1.305567,1.481275,1.746890,2.185807
34,0.305088,0.445314,0.548655,0.630682,0.734024,0.802093,0.911134,1.033757,1.219126,1.525439
35,0.378164,0.551978,0.680072,0.781747,0.909842,0.994215,1.129374,1.281369,1.511138,1.890821
36,0.469908,0.685889,0.845060,0.971401,1.130571,1.235414,1.403363,1.592232,1.877744,2.349538
37,0.357324,0.521559,0.642595,0.738666,0.859702,0.939426,1.067136,1.210755,1.427861,1.786620
38,0.458044,0.668573,0.823725,0.946876,1.102028,1.204225,1.367933,1.552034,1.830337,2.290221
39,0.286116,0.417623,0.514538,0.591465,0.688380,0.752217,0.854477,0.969475,1.143317,1.430582
40,0.376707,0.549851,0.677452,0.778735,0.906336,0.990385,1.125023,1.276432,1.505316,1.883536
41,0.491533,0.717453,0.883949,1.016104,1.182600,1.292267,1.467945,1.665506,1.964156,2.457663
42,0.298313,0.435426,0.536473,0.616678,0.717725,0.784283,0.890903,1.010803,1.192056,1.491567
43,0.500711,0.730850,0.900454,1.035077,1.204682,1.316397,1.495355,1.696605,2.000832,2.503553
44,0.286541,0.418243,0.515302,0.592342,0.689402,0.753333,0.855745,0.970914,1.145014,1.432706
45,0.465557,0.679539,0.837236,0.962408,1.120105,1.223977,1.390371,1.577492,1.860360,2.327787
46,0.286455,0.418117,0.515148,0.592165,0.689195,0.753108,0.855489,0.970623,1.144671,1.432277
47,0.453384,0.661770,0.815344,0.937242,1.090816,1.191972,1.354015,1.536242,1.811714,2.266919
48,0.404886,0.590982,0.728128,0.836987,0.974133,1.064469,1.209178,1.371913,1.617919,2.024431
