; Vels for Baltic example — CoastalSea
; Synthetic hydraulic data (NOT REAL)
; CELL VELS IN M/S
10,Number of flows in table,,,,,,,,,,,,,,,,,,
,10.0,20.0,30.0,40.0,60.0,90.0,130.0,200.0,400.0,1000.0
1,0.011610,0.023842,0.030998,0.036074,0.043230,0.050385,0.056875,0.064477,0.076709,0.092879
2,0.009833,0.020193,0.026254,0.030554,0.036614,0.042674,0.048170,0.054609,0.064969,0.078665
3,0.010102,0.020746,0.026972,0.031390,0.037616,0.043842,0.049489,0.056104,0.066747,0.080818
4,0.012635,0.025948,0.033735,0.039260,0.047047,0.054835,0.061897,0.070171,0.083483,0.101081
5,0.009268,0.019032,0.024744,0.028797,0.034509,0.040221,0.045401,0.051469,0.061234,0.074142
6,0.011246,0.023095,0.030026,0.034943,0.041874,0.048805,0.055091,0.062455,0.074304,0.089967
7,0.008845,0.018163,0.023614,0.027482,0.032933,0.038384,0.043327,0.049119,0.058437,0.070756
8,0.012906,0.026504,0.034458,0.040102,0.048056,0.056010,0.063224,0.071675,0.085273,0.103249
9,0.010758,0.022093,0.028723,0.033427,0.040058,0.046688,0.052701,0.059746,0.071080,0.086064
10,0.010618,0.021806,0.028350,0.032993,0.039538,0.046082,0.052017,0.058970,0.070158,0.084947
11,0.008858,0.018191,0.023650,0.027523,0.032983,0.038442,0.043393,0.049193,0.058526,0.070863
12,0.009353,0.019207,0.024971,0.029061,0.034825,0.040589,0.045817,0.051941,0.061795,0.074821
13,0.012827,0.026341,0.034246,0.039855,0.047761,0.055666,0.062835,0.071234,0.084749,0.102613
14,0.010787,0.022152,0.028801,0.033518,0.040166,0.046814,0.052844,0.059907,0.071273,0.086297
15,0.008376,0.017202,0.022364,0.026027,0.031190,0.036352,0.041034,0.046519,0.055345,0.067011
16,0.008052,0.016536,0.021498,0.025020,0.029982,0.034945,0.039446,0.044718,0.053202,0.064417
17,0.009012,0.018506,0.024060,0.028001,0.033555,0.039109,0.044146,0.050047,0.059541,0.072092
18,0.010348,0.021250,0.027628,0.032153,0.038530,0.044908,0.050691,0.057467,0.068370,0.082782
19,0.009246,0.018988,0.024686,0.028729,0.034428,0.040126,0.045294,0.051349,0.061090,0.073968
20,0.011927,0.024494,0.031845,0.037060,0.044411,0.051762,0.058429,0.066239,0.078806,0.095418
21,0.012838,0.026364,0.034276,0.039889,0.047802,0.055714,0.062889,0.071295,0.084821,0.102702
22,0.007655,0.015721,0.020438,0.023786,0.028504,0.033222,0.037501,0.042513,0.050579,0.061241
23,0.011027,0.022646,0.029442,0.034264,0.041060,0.047857,0.054020,0.061241,0.072859,0.088218
24,0.009660,0.019837,0.025790,0.030014,0.035968,0.041921,0.047320,0.053645,0.063823,0.077277
25,0.010313,0.021180,0.027536,0.032046,0.038402,0.044759,0.050523,0.057277,0.068143,0.082507
26,0.010944,0.022475,0.029220,0.034005,0.040750,0.047495,0.053612,0.060779,0.072309,0.087552
27,0.009661,0.019841,0.025795,0.030020,0.035975,0.041929,0.047330,0.053656,0.063835,0.077292
28,0.008273,0.016990,0.022090,0.025707,0.030807,0.035906,0.040530,0.045948,0.054665,0.066188
29,0.011364,0.023336,0.030340,0.035309,0.042313,0.049316,0.055668,0.063109,0.075082,0.090909
30,0.012077,0.024800,0.032243,0.037524,0.044967,0.052410,0.059161,0.067068,0.079792,0.096612
31,0.007273,0.014936,0.019419,0.022600,0.027082,0.031565,0.035630,0.040393,0.048056,0.058186
32,0.012022,0.024689,0.032099,0.037356,0.044766,0.052175,0.058895,0.066767,0.079434,0.096179
33,0.011635,0.023893,0.031064,0.036151,0.043322,0.050493,0.056996,0.064614,0.076873,0.093077
34,0.008932,0.018343,0.023848,0.027754,0.033258,0.038763,0.043756,0.049605,0.059015,0.071456
35,0.008881,0.018238,0.023711,0.027594,0.033068,0.038541,0.043505,0.049320,0.058677,0.071046
36,0.012665,0.026009,0.033814,0.039352,0.047158,0.054964,0.062043,0.070336,0.083680,0.101319
37,0.008817,0.018106,0.023540,0.027395,0.032829,0.038263,0.043191,0.048964,0.058253,0.070533
38,0.010982,0.022552,0.029320,0.034122,0.040890,0.047658,0.053797,0.060987,0.072558,0.087853
39,0.010131,0.020805,0.027049,0.031480,0.037724,0.043968,0.049630,0.056264,0.066939,0.081049
40,0.010393,0.021344,0.027750,0.032295,0.038700,0.045106,0.050915,0.057721,0.068671,0.083147
41,0.009344,0.019188,0.024947,0.029033,0.034792,0.040551,0.045773,0.051892,0.061737,0.074750
42,0.012434,0.025535,0.033198,0.038636,0.046299,0.053962,0.060912,0.069054,0.082155,0.099473
43,0.007932,0.016289,0.021177,0.024646,0.029534,0.034423,0.038856,0.044050,0.052407,0.063455
44,0.008556,0.017570,0.022843,0.026584,0.031857,0.037130,0.041912,0.047515,0.056529,0.068445
