; Vels for Baltic example — CentralDelta
; Synthetic hydraulic data (NOT REAL)
; CELL VELS IN M/S
10,Number of flows in table,,,,,,,,,,,,,,,,,,
,0.8,1.5,3.0,4.5,7.0,10.0,16.0,30.0,70.0,350.0
1,0.142008,0.225193,0.316917,0.370573,0.429041,0.476240,0.538436,0.621620,0.733744,0.946722
2,0.096085,0.152369,0.214431,0.250735,0.290296,0.322232,0.364314,0.420598,0.496463,0.640567
3,0.115917,0.183818,0.258691,0.302488,0.350214,0.388742,0.439510,0.507411,0.598935,0.772783
4,0.120669,0.191353,0.269294,0.314886,0.364568,0.404675,0.457525,0.528209,0.623483,0.804457
5,0.149597,0.237226,0.333853,0.390375,0.451968,0.501689,0.567209,0.654838,0.772953,0.997313
6,0.122836,0.194790,0.274131,0.320543,0.371118,0.411944,0.465744,0.537697,0.634684,0.818908
7,0.146965,0.233053,0.327980,0.383508,0.444017,0.492864,0.557231,0.643319,0.759356,0.979768
8,0.144124,0.228547,0.321639,0.376093,0.435433,0.483335,0.546457,0.630881,0.744675,0.960826
9,0.104067,0.165026,0.232244,0.271564,0.314411,0.349000,0.394579,0.455538,0.537705,0.693780
10,0.097217,0.154164,0.216958,0.253690,0.293716,0.326028,0.368607,0.425554,0.502312,0.648115
11,0.141539,0.224449,0.315870,0.369349,0.427624,0.474667,0.536657,0.619567,0.731320,0.943595
12,0.123832,0.196370,0.276354,0.323142,0.374127,0.415285,0.469520,0.542058,0.639830,0.825549
13,0.125237,0.198597,0.279488,0.326807,0.378370,0.419995,0.474845,0.548205,0.647087,0.834912
14,0.108042,0.171330,0.241116,0.281938,0.326421,0.362331,0.409651,0.472939,0.558244,0.720282
15,0.090766,0.143934,0.202561,0.236855,0.274226,0.304394,0.344147,0.397315,0.468980,0.605107
16,0.117934,0.187016,0.263191,0.307750,0.356306,0.395504,0.447156,0.516238,0.609354,0.786226
17,0.115642,0.183382,0.258076,0.301770,0.349382,0.387818,0.438466,0.506206,0.597512,0.770947
18,0.135184,0.214370,0.301687,0.352764,0.408422,0.453353,0.512560,0.591747,0.698482,0.901225
19,0.121973,0.193422,0.272205,0.318291,0.368510,0.409050,0.462471,0.533920,0.630225,0.813155
20,0.146141,0.231747,0.326141,0.381358,0.441528,0.490101,0.554107,0.639712,0.755099,0.974276
21,0.106898,0.169516,0.238562,0.278952,0.322965,0.358494,0.405313,0.467930,0.552333,0.712654
22,0.099294,0.157458,0.221593,0.259110,0.299992,0.332994,0.376483,0.434646,0.513045,0.661963
23,0.084268,0.133629,0.188059,0.219898,0.254593,0.282601,0.319508,0.368870,0.435404,0.561785
24,0.151720,0.240594,0.338591,0.395916,0.458383,0.508810,0.575260,0.664133,0.783925,1.011469
25,0.094104,0.149228,0.210011,0.245567,0.284312,0.315589,0.356804,0.411928,0.486229,0.627362
26,0.110904,0.175868,0.247503,0.289406,0.335068,0.371929,0.420502,0.485466,0.573031,0.739361
27,0.133090,0.211050,0.297015,0.347301,0.402097,0.446332,0.504622,0.582582,0.687664,0.887267
28,0.121921,0.193338,0.272088,0.318153,0.368351,0.408873,0.462271,0.533689,0.629952,0.812803
